isinCd,modified_duration,calculation_status,duration_sensitivity
KR6034732D95,,NO_MARKET_DATA,
KR60178RJG43,,NO_MARKET_DATA,
KR6021967EB5,,NO_MARKET_DATA,
KR6021967EC3,,NO_MARKET_DATA,
KR6021967F47,,NO_MARKET_DATA,
KR6021967F62,,NO_MARKET_DATA,
KR6021967F70,,NO_MARKET_DATA,
KR6021967F88,,NO_MARKET_DATA,
KR6021967FB2,,NO_MARKET_DATA,
KR6021967FC0,,NO_MARKET_DATA,
KR6021967G12,,NO_MARKET_DATA,
KR6021967G20,,NO_MARKET_DATA,
KR6176943G54,,NO_MARKET_DATA,
KR6176943G62,,NO_MARKET_DATA,
KR6019454G24,,NO_MARKET_DATA,
KR6019454G32,,NO_MARKET_DATA,
KR6047811G15,,NO_MARKET_DATA,
KR6047811G31,,NO_MARKET_DATA,
KR6047812E40,,NO_MARKET_DATA,
KR6069961G58,,NO_MARKET_DATA,
KR6069962DA3,,NO_MARKET_DATA,
KR6069962E26,,NO_MARKET_DATA,
KR6142281EA7,,NO_MARKET_DATA,
KR603062AD38,,NO_MARKET_DATA,
KR603062AE45,,NO_MARKET_DATA,
KR603062AE52,,NO_MARKET_DATA,
KR603062AE78,,NO_MARKET_DATA,
KR603062AEA1,,NO_MARKET_DATA,
KR603062AF51,,NO_MARKET_DATA,
KR6142061G52,,NO_MARKET_DATA,
KR6142121F51,,NO_MARKET_DATA,
KR6142211F52,,NO_MARKET_DATA,
KR6142221EA3,,NO_MARKET_DATA,
KR6192763EA3,,NO_MARKET_DATA,
KR6192764EA1,,NO_MARKET_DATA,
KR6192765EA8,,NO_MARKET_DATA,
KR6192821F59,,NO_MARKET_DATA,
KR6019805E55,,NO_MARKET_DATA,
KR6019805E63,,NO_MARKET_DATA,
KR6019805E89,,NO_MARKET_DATA,
KR6019805EA3,,NO_MARKET_DATA,
KR6019805EB1,,NO_MARKET_DATA,
KR6019805F13,,NO_MARKET_DATA,
KR6019805F21,,NO_MARKET_DATA,
KR6029691FC8,,NO_MARKET_DATA,
KR6029691G18,,NO_MARKET_DATA,
KR6029691G26,,NO_MARKET_DATA,
KR6029691G34,,NO_MARKET_DATA,
KR6029691G42,,NO_MARKET_DATA,
KR6029691G59,,NO_MARKET_DATA,
KR6029691G67,,NO_MARKET_DATA,
KR6032715FC0,,NO_MARKET_DATA,
KR6032715G22,,NO_MARKET_DATA,
KR6032715G48,,NO_MARKET_DATA,
KR6032715G55,,NO_MARKET_DATA,
KR6203401D47,,NO_MARKET_DATA,
KR60200J1G58,,NO_MARKET_DATA,
KR60200K1G56,,NO_MARKET_DATA,
KR60200K1G64,,NO_MARKET_DATA,
KR60200M1G52,,NO_MARKET_DATA,
KR60200N1G50,,NO_MARKET_DATA,
KR60200P1G55,,NO_MARKET_DATA,
KR60200R1G51,,NO_MARKET_DATA,
KR60200S1G59,,NO_MARKET_DATA,
KR60200W1G51,,NO_MARKET_DATA,
KR60200Z1G54,,NO_MARKET_DATA,
KR60210WHG63,,NO_MARKET_DATA,
KR6029789F12,,NO_MARKET_DATA,
KR6029789F38,,NO_MARKET_DATA,
KR6029789F46,,NO_MARKET_DATA,
KR6029789F53,,NO_MARKET_DATA,
KR6033665G53,,NO_MARKET_DATA,
KR6029789F79,,NO_MARKET_DATA,
KR6029789G11,,NO_MARKET_DATA,
KR6029789G45,,NO_MARKET_DATA,
KR6029789G52,,NO_MARKET_DATA,
KR6034732DC8,,NO_MARKET_DATA,
KR6034732E29,,NO_MARKET_DATA,
KR6065906EA2,,NO_MARKET_DATA,
KR6065906EB0,,NO_MARKET_DATA,
KR6065906EC8,,NO_MARKET_DATA,
KR6065906F14,,NO_MARKET_DATA,
KR6065906F22,,NO_MARKET_DATA,
KR6065906F55,,NO_MARKET_DATA,
KR6065906F63,,NO_MARKET_DATA,
KR6065906F71,,NO_MARKET_DATA,
KR6065906F89,,NO_MARKET_DATA,
KR6021968EB3,,NO_MARKET_DATA,
KR602988BC23,,NO_MARKET_DATA,
KR602988BC64,,NO_MARKET_DATA,
KR602988BC98,,NO_MARKET_DATA,
KR602988BD30,,NO_MARKET_DATA,
KR602988BE13,,NO_MARKET_DATA,
KR602988BE70,,NO_MARKET_DATA,
KR602988BEA6,,NO_MARKET_DATA,
KR602988BF79,,NO_MARKET_DATA,
KR602988BF95,,NO_MARKET_DATA,
KR602988BFA3,,NO_MARKET_DATA,
KR6019454G57,,NO_MARKET_DATA,
KR6019454G65,,NO_MARKET_DATA,
KR6019454G73,,NO_MARKET_DATA,
KR6019454G81,,NO_MARKET_DATA,
KR6019455B69,,NO_MARKET_DATA,
KR6019455D42,,NO_MARKET_DATA,
KR6019455D91,,NO_MARKET_DATA,
KR6023761F58,,NO_MARKET_DATA,
KR6023761F66,,NO_MARKET_DATA,
KR6023761F74,,NO_MARKET_DATA,
KR6142221F84,,NO_MARKET_DATA,
KR6177891EB9,,NO_MARKET_DATA,
KR6177901F53,,NO_MARKET_DATA,
KR6177931EB3,,NO_MARKET_DATA,
KR6177951E95,,NO_MARKET_DATA,
KR6177951EB1,,NO_MARKET_DATA,
KR6177951G36,,NO_MARKET_DATA,
KR6177952EB9,,NO_MARKET_DATA,
KR6177952F69,,NO_MARKET_DATA,
KR6177953F68,,NO_MARKET_DATA,
KR6177954F67,,NO_MARKET_DATA,
KR6019805F39,,NO_MARKET_DATA,
KR6019805F47,,NO_MARKET_DATA,
KR6019805F54,,NO_MARKET_DATA,
KR6019805F62,,NO_MARKET_DATA,
KR6028262E94,,NO_MARKET_DATA,
KR6028301E30,,NO_MARKET_DATA,
KR6028301E71,,NO_MARKET_DATA,
KR6028301F88,,NO_MARKET_DATA,
KR6028301FA9,,NO_MARKET_DATA,
KR6028301G46,,NO_MARKET_DATA,
KR6028311G36,,NO_MARKET_DATA,
KR6032715G63,,NO_MARKET_DATA,
KR6032715G71,,NO_MARKET_DATA,
KR6032716997,,NO_MARKET_DATA,
KR6032716A76,,NO_MARKET_DATA,
KR6032716C41,,NO_MARKET_DATA,
KR6032716C82,,NO_MARKET_DATA,
KR6032716C90,,NO_MARKET_DATA,
KR6063263A86,,NO_MARKET_DATA,
KR6063301D61,,NO_MARKET_DATA,
KR6063301G35,,NO_MARKET_DATA,
KR6063302EA6,,NO_MARKET_DATA,
KR6020151G51,,NO_MARKET_DATA,
KR6029783DB0,,NO_MARKET_DATA,
KR6029783E35,,NO_MARKET_DATA,
KR6029783E43,,NO_MARKET_DATA,
KR6029783E50,,NO_MARKET_DATA,
KR6029783E68,,NO_MARKET_DATA,
KR6029783E76,,NO_MARKET_DATA,
KR6029783E84,,NO_MARKET_DATA,
KR6029783E92,,NO_MARKET_DATA,
KR6029783EA0,,NO_MARKET_DATA,
KR6029783EB8,,NO_MARKET_DATA,
KR6029789G60,,NO_MARKET_DATA,
KR6029789G78,,NO_MARKET_DATA,
KR602978AD74,,NO_MARKET_DATA,
KR6033665FC6,,NO_MARKET_DATA,
KR6033665G12,,NO_MARKET_DATA,
KR6033665G20,,NO_MARKET_DATA,
KR6033665G46,,NO_MARKET_DATA,
KR6033665G61,,NO_MARKET_DATA,
KR6033665G79,,NO_MARKET_DATA,
KR6033666E54,,NO_MARKET_DATA,
KR6065906FA9,,NO_MARKET_DATA,
KR6065906FB7,,NO_MARKET_DATA,
KR6095611FA9,,NO_MARKET_DATA,
KR6095691F44,,NO_MARKET_DATA,
KR6095692F43,,NO_MARKET_DATA,
KR6095701FA8,,NO_MARKET_DATA,
KR6095911D99,,NO_MARKET_DATA,
KR6095921948,,NO_MARKET_DATA,
KR60959219A1,2.971259499339539,CALCULATED,고민감
KR60959219B9,,NO_MARKET_DATA,
KR6095921A90,,NO_MARKET_DATA,
KR6039093G11,,NO_MARKET_DATA,
KR6039331F63,,NO_MARKET_DATA,
KR6039331F97,0.0794435946402832,CALCULATED_HIGH_YTM,저민감
KR606590GDB5,,NO_MARKET_DATA,
KR6039331G13,0.7348557123861558,CALCULATED,중간
KR6039331G47,1.3088630803798509,CALCULATED,중간
KR606590FC87,,NO_MARKET_DATA,
KR606590FE28,,NO_MARKET_DATA,
KR606590FEA7,,NO_MARKET_DATA,
KR606590FF19,,NO_MARKET_DATA,
KR606590FG34,,NO_MARKET_DATA,
KR6023761F82,,NO_MARKET_DATA,
KR6023761F90,,NO_MARKET_DATA,
KR6023761FA9,,NO_MARKET_DATA,
KR6023761FB7,,NO_MARKET_DATA,
KR6023761FC5,,NO_MARKET_DATA,
KR6023761G24,,NO_MARKET_DATA,
KR6023761G32,,NO_MARKET_DATA,
KR6023761G40,,NO_MARKET_DATA,
KR6030625EB8,,NO_MARKET_DATA,
KR6030625F18,,NO_MARKET_DATA,
KR6030625F26,,NO_MARKET_DATA,
KR6177955F66,,NO_MARKET_DATA,
KR6019458E97,,NO_MARKET_DATA,
KR6019458EA1,,NO_MARKET_DATA,
KR6019458EC7,,NO_MARKET_DATA,
KR6019458F13,,NO_MARKET_DATA,
KR6019458F47,,NO_MARKET_DATA,
KR6019458F54,,NO_MARKET_DATA,
KR6019458F62,,NO_MARKET_DATA,
KR6019458F70,,NO_MARKET_DATA,
KR6019458F96,,NO_MARKET_DATA,
KR6032714E74,,NO_MARKET_DATA,
KR6028312G35,,NO_MARKET_DATA,
KR6028671EA8,,NO_MARKET_DATA,
KR6028691E95,,NO_MARKET_DATA,
KR60288219A3,,NO_MARKET_DATA,
KR6032714D75,,NO_MARKET_DATA,
KR6032714DB0,,NO_MARKET_DATA,
KR6032714DC8,,NO_MARKET_DATA,
KR6032714E17,,NO_MARKET_DATA,
KR6032714E41,,NO_MARKET_DATA,
KR6032714E58,,NO_MARKET_DATA,
KR6063303EA4,,NO_MARKET_DATA,
KR6063304EA2,,NO_MARKET_DATA,
KR6063305EA9,,NO_MARKET_DATA,
KR6063321253,,NO_MARKET_DATA,
KR6063321A45,,NO_MARKET_DATA,
KR6063321BA2,,NO_MARKET_DATA,
KR6063321BB0,,NO_MARKET_DATA,
KR6081554QC0,,NO_MARKET_DATA,
KR6081581E63,,NO_MARKET_DATA,
KR6082211E51,,NO_MARKET_DATA,
KR6082211E93,,NO_MARKET_DATA,
KR6029783EC6,,NO_MARKET_DATA,
KR6033161FA0,,NO_MARKET_DATA,
KR6033161FB8,,NO_MARKET_DATA,
KR6033161G37,,NO_MARKET_DATA,
KR6033161G45,,NO_MARKET_DATA,
KR6033162G36,,NO_MARKET_DATA,
KR6033163G35,,NO_MARKET_DATA,
KR6033164G34,,NO_MARKET_DATA,
KR6033165G33,,NO_MARKET_DATA,
KR6033231D93,,NO_MARKET_DATA,
KR6033241E25,,NO_MARKET_DATA,
KR6033666E70,,NO_MARKET_DATA,
KR6033666E96,,NO_MARKET_DATA,
KR6065651F78,,NO_MARKET_DATA,
KR6065652F77,,NO_MARKET_DATA,
KR6065771G56,,NO_MARKET_DATA,
KR60659016B2,,NO_MARKET_DATA,
KR6065901BA9,,NO_MARKET_DATA,
KR6065901BB7,,NO_MARKET_DATA,
KR6065901D45,,NO_MARKET_DATA,
KR6065901E28,,NO_MARKET_DATA,
KR6065901E36,,NO_MARKET_DATA,
KR6039491G35,,NO_MARKET_DATA,
KR606590GF18,,NO_MARKET_DATA,
KR606590HC85,,NO_MARKET_DATA,
KR606590HEA3,,NO_MARKET_DATA,
KR606590JEA9,,NO_MARKET_DATA,
KR606590KC80,,NO_MARKET_DATA,
KR606590KEA7,,NO_MARKET_DATA,
KR606590LC89,,NO_MARKET_DATA,
KR606590LEA5,,NO_MARKET_DATA,
KR606590NEA1,,NO_MARKET_DATA,
KR606590PEA6,,NO_MARKET_DATA,
KR6030625F42,,NO_MARKET_DATA,
KR6030625F59,,NO_MARKET_DATA,
KR6030625F67,,NO_MARKET_DATA,
KR6047981EB6,,NO_MARKET_DATA,
KR6071052D99,,NO_MARKET_DATA,
KR6030625F75,,NO_MARKET_DATA,
KR6030625F91,,NO_MARKET_DATA,
KR6030625FC3,,NO_MARKET_DATA,
KR6030625G17,,NO_MARKET_DATA,
KR6030625G58,,NO_MARKET_DATA,
KR6047812F15,,NO_MARKET_DATA,
KR6019458FB6,,NO_MARKET_DATA,
KR6023766E88,,NO_MARKET_DATA,
KR6023766EC7,,NO_MARKET_DATA,
KR6023766F20,,NO_MARKET_DATA,
KR6023766F38,,NO_MARKET_DATA,
KR6023766F46,0.6770607575804831,CALCULATED,중간
KR6023766F53,,NO_MARKET_DATA,
KR6023766FA8,,NO_MARKET_DATA,
KR6023766G29,,NO_MARKET_DATA,
KR6023766G37,,NO_MARKET_DATA,
KR603062NDB4,,NO_MARKET_DATA,
KR6032714E66,,NO_MARKET_DATA,
KR6032714E82,,NO_MARKET_DATA,
KR6032714E90,,NO_MARKET_DATA,
KR6032714EA0,,NO_MARKET_DATA,
KR6060006G47,,NO_MARKET_DATA,
KR6060006G62,,NO_MARKET_DATA,
KR6060006G70,,NO_MARKET_DATA,
KR6060007D98,,NO_MARKET_DATA,
KR6060007F88,,NO_MARKET_DATA,
KR6060007F96,,NO_MARKET_DATA,
KR6060007FB9,,NO_MARKET_DATA,
KR6082211EA6,,NO_MARKET_DATA,
KR6082211G59,,NO_MARKET_DATA,
KR6082212G58,,NO_MARKET_DATA,
KR6082481C98,,EXCLUDED_OPTION,
KR6082481D30,,EXCLUDED_OPTION,
KR6082481E96,,EXCLUDED_OPTION,
KR6082481EC1,,EXCLUDED_OPTION,
KR6108672F48,,NO_MARKET_DATA,
KR6108672G13,,NO_MARKET_DATA,
KR6109461EA6,,NO_MARKET_DATA,
KR6109581F95,,NO_MARKET_DATA,
KR6033501BB4,,NO_MARKET_DATA,
KR6063624F44,,NO_MARKET_DATA,
KR6063624F77,,NO_MARKET_DATA,
KR6063625E10,,NO_MARKET_DATA,
KR6063625F43,,NO_MARKET_DATA,
KR6063626E19,,NO_MARKET_DATA,
KR6063861DB1,,NO_MARKET_DATA,
KR6063861E39,,NO_MARKET_DATA,
KR6086792E59,,NO_MARKET_DATA,
KR6063861F38,,NO_MARKET_DATA,
KR6063861G37,,NO_MARKET_DATA,
KR6065901E93,,NO_MARKET_DATA,
KR6065901EA3,,NO_MARKET_DATA,
KR6092472F61,,NO_MARKET_DATA,
KR6092472F87,,NO_MARKET_DATA,
KR6092472FC5,,NO_MARKET_DATA,
KR6092472G11,,NO_MARKET_DATA,
KR6092472G29,,NO_MARKET_DATA,
KR6092472G37,,NO_MARKET_DATA,
KR6092472G52,,NO_MARKET_DATA,
KR6092472G60,,NO_MARKET_DATA,
KR6092472G78,,NO_MARKET_DATA,
KR6095926G73,,NO_MARKET_DATA,
KR6095927986,,NO_MARKET_DATA,
KR6095927C84,,NO_MARKET_DATA,
KR6095927D67,,NO_MARKET_DATA,
KR6095927DA4,,NO_MARKET_DATA,
KR6140152EA2,,NO_MARKET_DATA,
KR6140153EA0,,NO_MARKET_DATA,
KR6140154EA8,,NO_MARKET_DATA,
KR6140155EA5,,NO_MARKET_DATA,
KR6140171C32,,NO_MARKET_DATA,
KR6140171C73,,NO_MARKET_DATA,
KR6047812F72,,NO_MARKET_DATA,
KR6047812G14,,NO_MARKET_DATA,
KR6047821F30,,NO_MARKET_DATA,
KR6047822F39,,NO_MARKET_DATA,
KR6047981EA8,,NO_MARKET_DATA,
KR6048411E50,,NO_MARKET_DATA,
KR6048411E68,,NO_MARKET_DATA,
KR6048411FA2,,NO_MARKET_DATA,
KR6048411G66,,NO_MARKET_DATA,
KR6070961F65,,NO_MARKET_DATA,
KR6071011DA5,,NO_MARKET_DATA,
KR6055551D80,,NO_MARKET_DATA,
KR6023766G45,,NO_MARKET_DATA,
KR6023766G60,,NO_MARKET_DATA,
KR603062BF76,,NO_MARKET_DATA,
KR603062CF59,,NO_MARKET_DATA,
KR603062CF75,,NO_MARKET_DATA,
KR603062DF58,,NO_MARKET_DATA,
KR603062EF57,,NO_MARKET_DATA,
KR603062FE57,,NO_MARKET_DATA,
KR603062GE15,,NO_MARKET_DATA,
KR603062GE56,,NO_MARKET_DATA,
KR6060007G46,,NO_MARKET_DATA,
KR6060008EA2,,NO_MARKET_DATA,
KR6060008FB7,,NO_MARKET_DATA,
KR6060008G45,,NO_MARKET_DATA,
KR607931BG75,,NO_MARKET_DATA,
KR607931CD85,,NO_MARKET_DATA,
KR607931CDC7,,NO_MARKET_DATA,
KR607931CE84,,NO_MARKET_DATA,
KR607931CEB7,,NO_MARKET_DATA,
KR607931CFB4,,NO_MARKET_DATA,
KR607931CFC2,,NO_MARKET_DATA,
KR6109611F32,,NO_MARKET_DATA,
KR6109611G56,,NO_MARKET_DATA,
KR6109641G43,,NO_MARKET_DATA,
KR6110111G34,,NO_MARKET_DATA,
KR6110621F61,,NO_MARKET_DATA,
KR6110751EA7,,NO_MARKET_DATA,
KR6110751F55,,NO_MARKET_DATA,
KR6147521EB9,,NO_MARKET_DATA,
KR6147541F52,,NO_MARKET_DATA,
KR6147601E92,,NO_MARKET_DATA,
KR6147601F42,,NO_MARKET_DATA,
KR6064161FB0,,NO_MARKET_DATA,
KR6064261EA3,,NO_MARKET_DATA,
KR6086792B11,,NO_MARKET_DATA,
KR6086792B94,,NO_MARKET_DATA,
KR6086792C44,,NO_MARKET_DATA,
KR6086792D43,,NO_MARKET_DATA,
KR6086792D50,,NO_MARKET_DATA,
KR6086792DB1,,NO_MARKET_DATA,
KR6086792E18,,NO_MARKET_DATA,
KR6086792F25,,NO_MARKET_DATA,
KR6092473E95,,NO_MARKET_DATA,
KR6092473EA0,,NO_MARKET_DATA,
KR6092473EC6,,NO_MARKET_DATA,
KR6127711C85,,NO_MARKET_DATA,
KR6127711E26,,NO_MARKET_DATA,
KR6127771EB4,,NO_MARKET_DATA,
KR6127771F55,,NO_MARKET_DATA,
KR6127921F96,,NO_MARKET_DATA,
KR6127921FB2,,NO_MARKET_DATA,
KR6127981G43,,NO_MARKET_DATA,
KR6128041F57,,NO_MARKET_DATA,
KR6140171E71,,NO_MARKET_DATA,
KR6140171E89,,NO_MARKET_DATA,
KR6140171E97,,NO_MARKET_DATA,
KR6140171EA2,,NO_MARKET_DATA,
KR6140171F21,,NO_MARKET_DATA,
KR6140171F39,,NO_MARKET_DATA,
KR6140171F47,,NO_MARKET_DATA,
KR6140171F54,,NO_MARKET_DATA,
KR6140171F62,,NO_MARKET_DATA,
KR6140171F70,,NO_MARKET_DATA,
KR6071011FB8,,NO_MARKET_DATA,
KR6071051F98,,NO_MARKET_DATA,
KR6071051G22,,NO_MARKET_DATA,
KR6071051G71,,NO_MARKET_DATA,
KR6071052B91,,NO_MARKET_DATA,
KR6071052F97,,NO_MARKET_DATA,
KR6071052G70,,NO_MARKET_DATA,
KR6097246F57,,NO_MARKET_DATA,
KR6097246F65,,NO_MARKET_DATA,
KR6097246F73,,NO_MARKET_DATA,
KR603062KE50,,NO_MARKET_DATA,
KR6030751D65,,NO_MARKET_DATA,
KR6054221E66,,NO_MARKET_DATA,
KR6054301F50,,NO_MARKET_DATA,
KR6054541FB5,,NO_MARKET_DATA,
KR6054542FB3,,NO_MARKET_DATA,
KR6054621EC6,,NO_MARKET_DATA,
KR6054921B39,,NO_MARKET_DATA,
KR6054941F56,,NO_MARKET_DATA,
KR6055551C16,,EXCLUDED_PERPETUAL,
KR6055551D15,,NO_MARKET_DATA,
KR607931CG66,,NO_MARKET_DATA,
KR607931CG74,,NO_MARKET_DATA,
KR607931DDC5,,NO_MARKET_DATA,
KR6105564C63,,NO_MARKET_DATA,
KR6106081EA5,,NO_MARKET_DATA,
KR6106081F21,,NO_MARKET_DATA,
KR6106081G12,,NO_MARKET_DATA,
KR6106081G46,,NO_MARKET_DATA,
KR6106082E21,,NO_MARKET_DATA,
KR6106241D53,,NO_MARKET_DATA,
KR6106241F77,,NO_MARKET_DATA,
KR6147631D97,,NO_MARKET_DATA,
KR6147631F95,,NO_MARKET_DATA,
KR6148191EB0,,NO_MARKET_DATA,
KR6148231EB4,,NO_MARKET_DATA,
KR6148251F27,,NO_MARKET_DATA,
KR6148251G34,,NO_MARKET_DATA,
KR6195231F49,,NO_MARKET_DATA,
KR6148371EB8,,NO_MARKET_DATA,
KR6194961F48,,NO_MARKET_DATA,
KR6194971E96,,NO_MARKET_DATA,
KR6194991F42,,NO_MARKET_DATA,
KR6086792F66,,NO_MARKET_DATA,
KR6120891EB7,,NO_MARKET_DATA,
KR6120941EB0,,NO_MARKET_DATA,
KR6120972EA7,,NO_MARKET_DATA,
KR6120973EA5,,NO_MARKET_DATA,
KR6120974EA3,,NO_MARKET_DATA,
KR6120975EA0,,NO_MARKET_DATA,
KR6121121EA0,,NO_MARKET_DATA,
KR6121121F55,,NO_MARKET_DATA,
KR6121271F95,,NO_MARKET_DATA,
KR6121291F34,,NO_MARKET_DATA,
KR6128051E97,,NO_MARKET_DATA,
KR6128051F96,,NO_MARKET_DATA,
KR6128171F59,,NO_MARKET_DATA,
KR6167161F42,,NO_MARKET_DATA,
KR6167161F83,,NO_MARKET_DATA,
KR6167161G41,,NO_MARKET_DATA,
KR6167161G58,,NO_MARKET_DATA,
KR6167162E83,,NO_MARKET_DATA,
KR6167162F82,,NO_MARKET_DATA,
KR6167451E91,,NO_MARKET_DATA,
KR6140171E48,,NO_MARKET_DATA,
KR6174144E74,,NO_MARKET_DATA,
KR6174144E90,,NO_MARKET_DATA,
KR60185M7G42,,NO_MARKET_DATA,
KR6174144EA8,,NO_MARKET_DATA,
KR6174144EC4,,NO_MARKET_DATA,
KR6174144F16,,NO_MARKET_DATA,
KR6174144F40,,NO_MARKET_DATA,
KR6174144F57,,NO_MARKET_DATA,
KR6174144F73,,NO_MARKET_DATA,
KR6097246F81,,NO_MARKET_DATA,
KR6097246F99,,NO_MARKET_DATA,
KR6097246FA2,,NO_MARKET_DATA,
KR6097246FB0,,NO_MARKET_DATA,
KR6097246G15,,NO_MARKET_DATA,
KR6097246G23,,NO_MARKET_DATA,
KR6097246G31,,NO_MARKET_DATA,
KR614017BE54,,NO_MARKET_DATA,
KR614017BEA0,,NO_MARKET_DATA,
KR614017BEB8,,NO_MARKET_DATA,
KR6055551D72,,EXCLUDED_PERPETUAL,
KR6078361F56,,NO_MARKET_DATA,
KR6078501D91,,NO_MARKET_DATA,
KR6078591EC3,,NO_MARKET_DATA,
KR6078601BB8,,NO_MARKET_DATA,
KR6078601DB4,,NO_MARKET_DATA,
KR6078601E65,,NO_MARKET_DATA,
KR6078602E64,,NO_MARKET_DATA,
KR6078891B67,,NO_MARKET_DATA,
KR6078891F55,,NO_MARKET_DATA,
KR6078891G62,,NO_MARKET_DATA,
KR6106281F45,,NO_MARKET_DATA,
KR6106281FA8,,NO_MARKET_DATA,
KR6106301F41,,NO_MARKET_DATA,
KR614576JDB8,,NO_MARKET_DATA,
KR614576KB18,,NO_MARKET_DATA,
KR614576KB59,,NO_MARKET_DATA,
KR614576KC82,,NO_MARKET_DATA,
KR614576KD16,,NO_MARKET_DATA,
KR614576MDB2,,NO_MARKET_DATA,
KR614576ND13,,NO_MARKET_DATA,
KR614576PD11,,NO_MARKET_DATA,
KR6195011F45,,NO_MARKET_DATA,
KR6195051F46,,NO_MARKET_DATA,
KR6195071E84,,NO_MARKET_DATA,
KR6195151F45,,NO_MARKET_DATA,
KR6195151F94,,NO_MARKET_DATA,
KR6195161F35,,NO_MARKET_DATA,
KR6195161FA4,,NO_MARKET_DATA,
KR6019807FC2,,NO_MARKET_DATA,
KR6019807G10,,NO_MARKET_DATA,
KR6019807G36,,NO_MARKET_DATA,
KR6019807G44,,NO_MARKET_DATA,
KR6121311G62,,NO_MARKET_DATA,
KR6159421F60,,NO_MARKET_DATA,
KR6159462F60,,NO_MARKET_DATA,
KR6159463F69,,NO_MARKET_DATA,
KR6159464F68,,NO_MARKET_DATA,
KR6159465F67,,NO_MARKET_DATA,
KR6159911F18,,NO_MARKET_DATA,
KR6159911F26,,NO_MARKET_DATA,
KR6159911FC2,,NO_MARKET_DATA,
KR6159911G33,,NO_MARKET_DATA,
KR6159911G58,,NO_MARKET_DATA,
KR6167471F39,,NO_MARKET_DATA,
KR6167471FA1,,NO_MARKET_DATA,
KR6167501EB6,,NO_MARKET_DATA,
KR6167571FA8,,NO_MARKET_DATA,
KR6205499C53,,NO_MARKET_DATA,
KR6205499D86,,NO_MARKET_DATA,
KR6205499E77,,NO_MARKET_DATA,
KR6205499FC2,,NO_MARKET_DATA,
KR6205499G26,,NO_MARKET_DATA,
KR620549AD84,,NO_MARKET_DATA,
KR620549AFC9,,NO_MARKET_DATA,
KR6174145E81,,NO_MARKET_DATA,
KR6174145E99,,NO_MARKET_DATA,
KR60178RKG40,,NO_MARKET_DATA,
KR6017942B98,,NO_MARKET_DATA,
KR6017942E12,,NO_MARKET_DATA,
KR6017961F41,,NO_MARKET_DATA,
KR6017962F40,,NO_MARKET_DATA,
KR6018001EC6,,NO_MARKET_DATA,
KR6018001G65,,NO_MARKET_DATA,
KR60180D1G30,,NO_MARKET_DATA,
KR60180D2G39,,NO_MARKET_DATA,
KR614017BEC6,,NO_MARKET_DATA,
KR614017BF46,,NO_MARKET_DATA,
KR614017BF79,,NO_MARKET_DATA,
KR614017BFC3,,NO_MARKET_DATA,
KR614017BG52,,NO_MARKET_DATA,
KR614017BG78,,NO_MARKET_DATA,
KR614017CC14,,NO_MARKET_DATA,
KR6176943G70,,NO_MARKET_DATA,
KR6176944BB3,,NO_MARKET_DATA,
KR6176944D80,,NO_MARKET_DATA,
KR6078932BA9,,NO_MARKET_DATA,
KR609724FDB9,,NO_MARKET_DATA,
KR609724GDB7,,NO_MARKET_DATA,
KR6097531EA0,,NO_MARKET_DATA,
KR6097801D80,,NO_MARKET_DATA,
KR60979518C8,,NO_MARKET_DATA,
KR6097951E12,,NO_MARKET_DATA,
KR6097951F45,,NO_MARKET_DATA,
KR6097951G10,,NO_MARKET_DATA,
KR60979528C7,,NO_MARKET_DATA,
KR614576QD10,,NO_MARKET_DATA,
KR6145861G57,,NO_MARKET_DATA,
KR6145991C21,,NO_MARKET_DATA,
KR6192901G51,,NO_MARKET_DATA,
KR6193031FA1,,NO_MARKET_DATA,
KR6193031FB9,,NO_MARKET_DATA,
KR6193031G37,,NO_MARKET_DATA,
KR6193031G86,,NO_MARKET_DATA,
KR6193032F86,,NO_MARKET_DATA,
KR6193251F49,,NO_MARKET_DATA,
KR6193251F80,,NO_MARKET_DATA,
KR6019807G51,,NO_MARKET_DATA,
KR6019807G69,,NO_MARKET_DATA,
KR6019807G77,,NO_MARKET_DATA,
KR6019808E29,,NO_MARKET_DATA,
KR6019808E45,,NO_MARKET_DATA,
KR6019808E52,,NO_MARKET_DATA,
KR6019808E60,,NO_MARKET_DATA,
KR6029692AA1,,NO_MARKET_DATA,
KR6029692BC5,,NO_MARKET_DATA,
KR6029692E50,0.7353986566931814,CALCULATED,중간
KR6029692E68,,NO_MARKET_DATA,
KR6159911G74,,NO_MARKET_DATA,
KR6159912FC0,,NO_MARKET_DATA,
KR6203401E46,,NO_MARKET_DATA,
KR6203541E47,,NO_MARKET_DATA,
KR6203561E91,,NO_MARKET_DATA,
KR6203561G65,,NO_MARKET_DATA,
KR6203651E43,,NO_MARKET_DATA,
KR6203651FA4,,NO_MARKET_DATA,
KR6203651G41,,NO_MARKET_DATA,
KR6203651G74,,NO_MARKET_DATA,
KR6203652F66,,NO_MARKET_DATA,
KR620549BD83,,NO_MARKET_DATA,
KR620549BFC7,,NO_MARKET_DATA,
KR620549FD89,,NO_MARKET_DATA,
KR620549GD88,,NO_MARKET_DATA,
KR60209J1G67,,NO_MARKET_DATA,
KR60209K2G64,,NO_MARKET_DATA,
KR60209K3G63,,NO_MARKET_DATA,
KR60209K4G62,,NO_MARKET_DATA,
KR60209K5G61,,NO_MARKET_DATA,
