date,base_rate,cpi_yoy,yield_spread_10y_3y,credit_spread,policy_spread,short_rate_change,long_rate_change
2017-09-12,1.25,2.0000623396053907,0.498,0.5480000000000003,0.5029999999999999,-0.049000000000000155,-0.050000000000000266
2017-09-13,1.25,2.0000623396053907,0.5,0.5489999999999999,0.492,-0.07899999999999996,-0.08999999999999986
2017-09-14,1.25,2.0000623396053907,0.5020000000000002,0.5489999999999999,0.492,-0.05899999999999994,-0.07599999999999962
2017-09-15,1.25,2.0000623396053907,0.5090000000000001,0.5509999999999999,0.4890000000000001,-0.03799999999999981,-0.06599999999999984
2017-09-18,1.25,2.0000623396053907,0.5230000000000001,0.552,0.492,-0.04200000000000004,-0.0389999999999997
2017-09-19,1.25,2.0000623396053907,0.5150000000000001,0.5470000000000002,0.5289999999999999,-0.02400000000000002,-0.01399999999999979
2017-09-20,1.25,2.0000623396053907,0.5049999999999999,0.5470000000000002,0.5249999999999999,-0.02200000000000002,-0.017000000000000348
2017-09-21,1.25,2.0000623396053907,0.4989999999999999,0.5480000000000003,0.5309999999999999,-0.020000000000000018,-0.009000000000000341
2017-09-22,1.25,2.0000623396053907,0.4929999999999999,0.5470000000000002,0.5249999999999999,0.020000000000000018,0.01499999999999968
2017-09-25,1.25,2.0000623396053907,0.484,0.548,0.536,0.028000000000000025,0.019000000000000128
2017-09-26,1.25,2.0000623396053907,0.478,0.5429999999999999,0.5820000000000001,0.06000000000000005,0.04899999999999993
2017-09-27,1.25,2.0000623396053907,0.4729999999999998,0.5390000000000001,0.637,0.135,0.11099999999999977
2017-09-28,1.25,2.0000623396053907,0.5060000000000002,0.5430000000000001,0.6379999999999999,0.1409999999999998,0.13200000000000012
2017-09-29,1.25,2.0000623396053907,0.4910000000000001,0.5409999999999999,0.6379999999999999,0.1409999999999998,0.1080000000000001
2017-10-10,1.25,1.76179458180723,0.4800000000000002,0.538,0.688,0.15599999999999992,0.11299999999999999
2017-10-11,1.25,1.76179458180723,0.4890000000000001,0.5399999999999998,0.679,0.14900000000000002,0.1120000000000001
2017-10-12,1.25,1.76179458180723,0.488,0.5430000000000001,0.6499999999999999,0.125,0.1080000000000001
2017-10-13,1.25,1.76179458180723,0.4750000000000001,0.544,0.6659999999999999,0.1339999999999999,0.1160000000000001
2017-10-16,1.25,1.76179458180723,0.4710000000000001,0.5459999999999998,0.677,0.16900000000000004,0.15799999999999992
2017-10-17,1.25,1.76179458180723,0.4539999999999997,0.5419999999999998,0.6970000000000001,0.19000000000000017,0.1499999999999999
2017-10-18,1.25,1.76179458180723,0.4569999999999998,0.5419999999999998,0.685,0.18200000000000016,0.14100000000000001
2017-10-19,1.25,1.76179458180723,0.423,0.544,0.7559999999999998,0.2639999999999998,0.18699999999999983
2017-10-20,1.25,1.76179458180723,0.383,0.5419999999999998,0.8380000000000001,0.3460000000000001,0.22699999999999987
2017-10-23,1.25,1.76179458180723,0.4220000000000001,0.552,0.782,0.2929999999999999,0.20599999999999996
2017-10-24,1.25,1.76179458180723,0.399,0.5529999999999999,0.8069999999999999,0.31499999999999995,0.19099999999999984
2017-10-25,1.25,1.76179458180723,0.4060000000000001,0.5540000000000003,0.8439999999999999,0.31499999999999995,0.20599999999999996
2017-10-26,1.25,1.76179458180723,0.3610000000000002,0.5470000000000002,0.932,0.40700000000000003,0.26300000000000034
2017-10-27,1.25,1.76179458180723,0.3719999999999999,0.552,0.914,0.38300000000000023,0.2560000000000002
2017-10-30,1.25,1.76179458180723,0.3839999999999999,0.56,0.887,0.3620000000000001,0.2530000000000001
2017-10-31,1.25,1.76179458180723,0.407,0.5640000000000001,0.914,0.3780000000000001,0.30100000000000016
2017-11-01,1.25,1.1534025374855927,0.407,0.565,0.8900000000000001,0.30800000000000005,0.2370000000000001
2017-11-02,1.25,1.1534025374855927,0.3999999999999999,0.5620000000000003,0.8759999999999999,0.23899999999999988,0.16599999999999993
2017-11-03,1.25,1.1534025374855927,0.3929999999999998,0.5609999999999999,0.883,0.2450000000000001,0.13199999999999967
2017-11-06,1.25,1.1534025374855927,0.3969999999999998,0.5589999999999997,0.902,0.26400000000000023,0.16999999999999993
2017-11-07,1.25,1.1534025374855927,0.4060000000000001,0.5619999999999998,0.883,0.19500000000000006,0.121
2017-11-08,1.25,1.1534025374855927,0.387,0.5580000000000003,0.9009999999999998,0.22199999999999975,0.11999999999999966
2017-11-09,1.25,1.1534025374855927,0.3900000000000001,0.5620000000000003,0.8969999999999998,0.2469999999999999,0.14900000000000002
2017-11-10,1.25,1.1534025374855927,0.407,0.5630000000000002,0.907,0.2410000000000001,0.17300000000000004
2017-11-13,1.25,1.1534025374855927,0.403,0.5619999999999998,0.9300000000000002,0.2530000000000001,0.18500000000000005
2017-11-14,1.25,1.1534025374855927,0.399,0.56,0.961,0.2639999999999998,0.20900000000000007
2017-11-15,1.25,1.1534025374855927,0.3940000000000001,0.5619999999999998,0.927,0.242,0.17900000000000027
2017-11-16,1.25,1.1534025374855927,0.3930000000000002,0.5640000000000001,0.9209999999999998,0.16500000000000004,0.13500000000000023
2017-11-17,1.25,1.1534025374855927,0.395,0.5580000000000003,0.924,0.08599999999999985,0.09799999999999986
2017-11-20,1.25,1.1534025374855927,0.3899999999999997,0.5569999999999999,0.906,0.12400000000000011,0.09199999999999964
2017-11-21,1.25,1.1534025374855927,0.387,0.5579999999999998,0.906,0.0990000000000002,0.08700000000000019
2017-11-22,1.25,1.1534025374855927,0.371,0.5540000000000003,0.92,0.07600000000000007,0.040999999999999925
2017-11-23,1.25,1.1534025374855927,0.387,0.5620000000000003,0.8839999999999999,-0.04800000000000004,-0.02200000000000024
2017-11-24,1.25,1.1534025374855927,0.3679999999999999,0.5529999999999999,0.919,0.004999999999999893,0.0009999999999998899
2017-11-27,1.25,1.1534025374855927,0.3780000000000001,0.5529999999999999,0.903,0.016000000000000014,0.010000000000000231
2017-11-28,1.25,1.1534025374855927,0.3649999999999997,0.5569999999999999,0.8690000000000002,-0.04499999999999993,-0.08700000000000019
2017-11-29,1.25,1.1534025374855927,0.3679999999999999,0.556,0.8620000000000001,-0.028000000000000025,-0.06700000000000017
2017-11-30,1.5,1.1534025374855927,0.4019999999999997,0.5559999999999996,0.5750000000000002,-0.05099999999999971,-0.04899999999999993
2017-12-01,1.5,1.4074858317244754,0.4079999999999999,0.556,0.581,-0.052000000000000046,-0.03699999999999992
2017-12-04,1.5,1.4074858317244754,0.4019999999999997,0.5519999999999996,0.5830000000000002,-0.06899999999999995,-0.06400000000000006
2017-12-05,1.5,1.4074858317244754,0.3899999999999997,0.5509999999999997,0.6120000000000001,-0.020999999999999908,-0.037000000000000366
2017-12-06,1.5,1.4074858317244754,0.383,0.5529999999999999,0.5840000000000001,-0.06699999999999973,-0.07099999999999973
2017-12-07,1.5,1.4074858317244754,0.3880000000000003,0.5510000000000002,0.5939999999999999,-0.052999999999999936,-0.054999999999999716
2017-12-08,1.5,1.4074858317244754,0.3920000000000003,0.5510000000000002,0.5939999999999999,-0.06300000000000017,-0.07799999999999985
2017-12-11,1.5,1.4074858317244754,0.395,0.5529999999999999,0.5870000000000002,-0.09299999999999997,-0.10099999999999998
2017-12-12,1.5,1.4074858317244754,0.379,0.5510000000000002,0.577,-0.1339999999999999,-0.15399999999999991
2017-12-13,1.5,1.4074858317244754,0.375,0.5500000000000003,0.5779999999999998,-0.0990000000000002,-0.11800000000000033
2017-12-14,1.5,1.4074858317244754,0.3700000000000001,0.548,0.5800000000000001,-0.09099999999999975,-0.11399999999999988
2017-12-15,1.5,1.4074858317244754,0.355,0.5470000000000002,0.5779999999999998,-0.09600000000000009,-0.13600000000000012
2017-12-18,1.5,1.4074858317244754,0.3429999999999999,0.5460000000000003,0.5899999999999999,-0.06600000000000028,-0.11299999999999999
2017-12-19,1.5,1.4074858317244754,0.3540000000000001,0.5459999999999998,0.597,-0.05900000000000016,-0.09200000000000008
2017-12-20,1.5,1.4074858317244754,0.3799999999999999,0.5509999999999997,0.5870000000000002,-0.08299999999999974,-0.07399999999999984
2017-12-21,1.5,1.4074858317244754,0.3890000000000002,0.5489999999999999,0.5939999999999999,-0.040000000000000036,-0.03799999999999981
2017-12-22,1.5,1.4074858317244754,0.3650000000000002,0.5470000000000002,0.6309999999999998,-0.038000000000000256,-0.040999999999999925
2017-12-26,1.5,1.4074858317244754,0.3620000000000001,0.5489999999999999,0.629,-0.02400000000000002,-0.040000000000000036
2017-12-27,1.5,1.4074858317244754,0.347,0.5430000000000001,0.6499999999999999,0.030999999999999694,0.0129999999999999
2017-12-28,1.5,1.4074858317244754,0.3349999999999999,0.544,0.6339999999999999,0.021999999999999797,-0.01100000000000012
2017-12-29,1.5,1.4074858317244754,0.3340000000000001,0.5430000000000001,0.6349999999999998,0.05999999999999961,-0.008000000000000007
2018-01-02,1.5,0.7600188977671785,0.3699999999999996,0.5429999999999997,0.6190000000000002,0.038000000000000256,0.0
2018-01-03,1.5,0.7600188977671785,0.3810000000000002,0.5370000000000004,0.6269999999999998,0.043999999999999595,0.02300000000000013
2018-01-04,1.5,0.7600188977671785,0.3810000000000002,0.5340000000000003,0.6419999999999999,0.029999999999999805,0.02100000000000035
2018-01-05,1.5,0.7600188977671785,0.4189999999999996,0.5449999999999999,0.5990000000000002,0.015000000000000124,0.05099999999999971
2018-01-08,1.5,0.7600188977671785,0.4050000000000002,0.536,0.6349999999999998,0.040999999999999925,0.05799999999999983
2018-01-09,1.5,0.7600188977671785,0.4159999999999999,0.5350000000000001,0.649,0.05500000000000016,0.07899999999999974
2018-01-10,1.5,0.7600188977671785,0.4649999999999998,0.5349999999999997,0.6720000000000002,0.08499999999999996,0.1549999999999998
2018-01-11,1.5,0.7600188977671785,0.4369999999999998,0.5379999999999998,0.6520000000000001,0.07500000000000018,0.133
2018-01-12,1.5,0.7600188977671785,0.4490000000000003,0.5329999999999999,0.6739999999999999,0.09600000000000009,0.17000000000000037
2018-01-15,1.5,0.7600188977671785,0.435,0.5270000000000001,0.7229999999999999,0.1429999999999998,0.20799999999999974
2018-01-16,1.5,0.7600188977671785,0.4159999999999999,0.52,0.7250000000000001,0.14700000000000024,0.20800000000000018
2018-01-17,1.5,0.7600188977671785,0.4090000000000002,0.5180000000000002,0.7269999999999999,0.137,0.2030000000000003
2018-01-18,1.5,0.7600188977671785,0.4479999999999999,0.5289999999999999,0.6720000000000002,0.07500000000000018,0.16900000000000004
2018-01-19,1.5,0.7600188977671785,0.4679999999999999,0.5310000000000001,0.6699999999999999,0.08299999999999974,0.17099999999999982
2018-01-22,1.5,0.7600188977671785,0.4490000000000003,0.528,0.7029999999999998,0.10899999999999999,0.16900000000000004
2018-01-23,1.5,0.7600188977671785,0.4619999999999997,0.5329999999999999,0.6920000000000002,0.06100000000000039,0.15799999999999992
2018-01-24,1.5,0.7600188977671785,0.447,0.5339999999999998,0.6970000000000001,0.06800000000000006,0.15300000000000002
2018-01-25,1.5,0.7600188977671785,0.4460000000000002,0.5330000000000004,0.7149999999999999,0.06499999999999995,0.16400000000000015
2018-01-26,1.5,0.7600188977671785,0.4569999999999998,0.5350000000000001,0.722,0.08800000000000008,0.20999999999999996
2018-01-29,1.5,0.7600188977671785,0.4630000000000001,0.5289999999999999,0.7810000000000001,0.14600000000000035,0.27500000000000036
2018-01-30,1.5,0.7600188977671785,0.48,0.5290000000000004,0.8039999999999998,0.1849999999999996,0.29499999999999993
2018-01-31,1.5,0.7600188977671785,0.4950000000000001,0.5350000000000001,0.774,0.14700000000000024,0.2610000000000001
2018-02-01,1.5,1.2526630612913703,0.5069999999999997,0.54,0.7490000000000001,0.1070000000000002,0.23299999999999965
2018-02-02,1.5,1.2526630612913703,0.5059999999999998,0.536,0.75,0.1509999999999998,0.238
2018-02-05,1.5,1.2526630612913703,0.516,0.5300000000000002,0.7869999999999999,0.15200000000000014,0.2629999999999999
2018-02-06,1.5,1.2526630612913703,0.496,0.5349999999999997,0.7530000000000001,0.10400000000000009,0.18400000000000016
2018-02-07,1.5,1.2526630612913703,0.4699999999999997,0.5309999999999997,0.7480000000000002,0.07600000000000007,0.08099999999999996
2018-02-08,1.5,1.2526630612913703,0.4720000000000004,0.5300000000000002,0.7719999999999998,0.11999999999999966,0.15500000000000025
2018-02-09,1.5,1.2526630612913703,0.4790000000000001,0.5299999999999998,0.778,0.10400000000000009,0.1339999999999999
2018-02-12,1.5,1.2526630612913703,0.504,0.5329999999999999,0.802,0.07900000000000018,0.14800000000000013
2018-02-13,1.5,1.2526630612913703,0.5019999999999998,0.5379999999999998,0.778,0.052999999999999936,0.1389999999999998
2018-02-14,1.5,1.2526630612913703,0.4979999999999998,0.5419999999999998,0.7650000000000001,0.038000000000000256,0.12699999999999978
2018-02-19,1.5,1.2526630612913703,0.496,0.5390000000000001,0.802,0.1299999999999999,0.17799999999999994
2018-02-20,1.5,1.2526630612913703,0.4910000000000001,0.536,0.8159999999999998,0.1459999999999999,0.16900000000000004
2018-02-21,1.5,1.2526630612913703,0.4950000000000001,0.5390000000000001,0.806,0.1030000000000002,0.14900000000000002
2018-02-22,1.5,1.2526630612913703,0.5,0.5390000000000001,0.8029999999999999,0.11099999999999977,0.14900000000000002
2018-02-23,1.5,1.2526630612913703,0.5069999999999997,0.5459999999999998,0.7850000000000001,0.08800000000000008,0.1479999999999997
2018-02-26,1.5,1.2526630612913703,0.5,0.5500000000000003,0.7629999999999999,0.04800000000000004,0.10199999999999987
2018-02-27,1.5,1.2526630612913703,0.472,0.5510000000000002,0.758,0.03600000000000003,0.051000000000000156
2018-02-28,1.5,1.2526630612913703,0.4700000000000002,0.5510000000000002,0.766,-0.015000000000000124,-0.008000000000000007
2018-03-02,1.5,1.2155998565059223,0.451,0.5499999999999998,0.79,-0.01399999999999979,-0.042999999999999705
2018-03-05,1.5,1.2155998565059223,0.4260000000000001,0.5420000000000003,0.8109999999999999,0.03699999999999992,-0.03200000000000003
2018-03-06,1.5,1.2155998565059223,0.447,0.5460000000000003,0.8119999999999998,0.06299999999999972,0.0030000000000001137
2018-03-07,1.5,1.2155998565059223,0.4299999999999997,0.548,0.7970000000000002,0.04700000000000015,-0.028999999999999915
2018-03-08,1.5,1.2155998565059223,0.4439999999999999,0.5510000000000002,0.786,-0.0009999999999998899,-0.07299999999999995
2018-03-09,1.5,1.2155998565059223,0.451,0.5529999999999999,0.7930000000000001,0.040000000000000036,-0.004999999999999893
2018-03-12,1.5,1.2155998565059223,0.4539999999999997,0.552,0.8050000000000002,0.05699999999999994,0.040999999999999925
2018-03-13,1.5,1.2155998565059223,0.4449999999999998,0.552,0.8010000000000002,0.02900000000000036,0.0019999999999997797
2018-03-14,1.5,1.2155998565059223,0.4369999999999998,0.5590000000000002,0.774,-0.0040000000000000036,-0.04600000000000026
2018-03-15,1.5,1.2155998565059223,0.4360000000000004,0.5590000000000002,0.7679999999999998,-0.03400000000000025,-0.10199999999999987
2018-03-16,1.5,1.2155998565059223,0.4370000000000003,0.5590000000000002,0.7759999999999998,-0.002000000000000224,-0.06699999999999973
2018-03-19,1.5,1.2155998565059223,0.4490000000000003,0.5630000000000002,0.7749999999999999,0.009999999999999787,-0.0389999999999997
2018-03-20,1.5,1.2155998565059223,0.4460000000000002,0.5619999999999998,0.786,-0.016000000000000014,-0.06599999999999984
2018-03-21,1.5,1.2155998565059223,0.4319999999999999,0.5590000000000002,0.7909999999999999,-0.02499999999999991,-0.08400000000000007
2018-03-22,1.5,1.2155998565059223,0.4380000000000001,0.5670000000000002,0.7559999999999998,-0.050000000000000266,-0.1070000000000002
2018-03-23,1.5,1.2155998565059223,0.4250000000000002,0.5740000000000003,0.7229999999999999,-0.08000000000000007,-0.1549999999999998
2018-03-26,1.5,1.2155998565059223,0.4429999999999996,0.5709999999999997,0.7440000000000002,-0.040999999999999925,-0.10499999999999998
2018-03-27,1.5,1.2155998565059223,0.4439999999999999,0.5749999999999997,0.7320000000000002,-0.030999999999999694,-0.08699999999999974
2018-03-28,1.5,1.2155998565059223,0.4180000000000001,0.5739999999999998,0.722,-0.03600000000000003,-0.08999999999999986
2018-03-29,1.5,1.2155998565059223,0.415,0.5720000000000001,0.7269999999999999,-0.039000000000000146,-0.0940000000000003
2018-03-30,1.5,1.2155998565059223,0.4079999999999999,0.5789999999999997,0.7160000000000002,-0.07399999999999984,-0.11699999999999999
2018-04-02,1.5,1.528088503930558,0.4179999999999997,0.577,0.7250000000000001,-0.08599999999999985,-0.0940000000000003
2018-04-03,1.5,1.528088503930558,0.4409999999999998,0.5920000000000001,0.6930000000000001,-0.11899999999999977,-0.125
2018-04-04,1.5,1.528088503930558,0.4489999999999998,0.5959999999999996,0.6680000000000001,-0.129,-0.10999999999999988
2018-04-05,1.5,1.528088503930558,0.4580000000000002,0.6020000000000003,0.6749999999999998,-0.11100000000000021,-0.09699999999999998
2018-04-06,1.5,1.528088503930558,0.451,0.6069999999999998,0.6560000000000001,-0.137,-0.137
2018-04-09,1.5,1.528088503930558,0.4460000000000002,0.6070000000000002,0.6669999999999998,-0.13800000000000034,-0.1459999999999999
2018-04-10,1.5,1.528088503930558,0.4369999999999998,0.6000000000000001,0.685,-0.1160000000000001,-0.12400000000000011
2018-04-11,1.5,1.528088503930558,0.431,0.605,0.665,-0.10899999999999999,-0.11499999999999977
2018-04-12,1.5,1.528088503930558,0.4239999999999999,0.6059999999999999,0.6560000000000001,-0.11199999999999966,-0.12400000000000011
2018-04-13,1.5,1.528088503930558,0.4480000000000004,0.609,0.6549999999999998,-0.121,-0.10999999999999988
2018-04-16,1.5,1.528088503930558,0.4559999999999999,0.6080000000000001,0.669,-0.10599999999999987,-0.0990000000000002
2018-04-17,1.5,1.528088503930558,0.4580000000000002,0.6070000000000002,0.6779999999999999,-0.1080000000000001,-0.09600000000000009
2018-04-18,1.5,1.528088503930558,0.4559999999999999,0.5989999999999998,0.6960000000000002,-0.09499999999999975,-0.07099999999999973
2018-04-19,1.5,1.528088503930558,0.4519999999999999,0.6030000000000002,0.6949999999999998,-0.06099999999999994,-0.04700000000000015
2018-04-20,1.5,1.528088503930558,0.4709999999999996,0.6059999999999999,0.7000000000000002,-0.022999999999999687,0.022999999999999687
2018-04-23,1.5,1.528088503930558,0.4900000000000002,0.6020000000000003,0.7349999999999999,-0.009000000000000341,0.038000000000000256
2018-04-24,1.5,1.528088503930558,0.4990000000000001,0.6030000000000002,0.7269999999999999,-0.0050000000000003375,0.04999999999999982
2018-04-25,1.5,1.528088503930558,0.516,0.6030000000000002,0.746,0.02400000000000002,0.12199999999999989
2018-04-26,1.5,1.528088503930558,0.5150000000000001,0.601,0.734,0.007000000000000117,0.1070000000000002
2018-04-27,1.5,1.528088503930558,0.4990000000000001,0.605,0.7010000000000001,-0.015000000000000124,0.07600000000000007
2018-04-30,1.5,1.528088503930558,0.4969999999999999,0.6029999999999998,0.7160000000000002,-0.008999999999999897,0.07000000000000028
2018-05-02,1.5,1.469050499251634,0.5139999999999998,0.6019999999999999,0.7370000000000001,0.04400000000000004,0.11699999999999999
2018-05-03,1.5,1.469050499251634,0.5049999999999999,0.601,0.746,0.07799999999999985,0.1339999999999999
2018-05-04,1.5,1.469050499251634,0.4810000000000003,0.5960000000000001,0.7799999999999998,0.10499999999999998,0.1280000000000001
2018-05-08,1.5,1.469050499251634,0.476,0.5899999999999999,0.8109999999999999,0.1549999999999998,0.17999999999999972
2018-05-09,1.5,1.469050499251634,0.496,0.5949999999999998,0.8090000000000002,0.14200000000000035,0.19200000000000017
2018-05-10,1.5,1.469050499251634,0.496,0.605,0.7759999999999998,0.09099999999999975,0.1499999999999999
2018-05-11,1.5,1.469050499251634,0.4990000000000001,0.605,0.786,0.121,0.18900000000000006
2018-05-14,1.5,1.469050499251634,0.4859999999999997,0.5999999999999996,0.8090000000000002,0.15300000000000002,0.21499999999999986
2018-05-15,1.5,1.469050499251634,0.5020000000000002,0.6000000000000001,0.8119999999999998,0.15700000000000003,0.21099999999999985
2018-05-16,1.5,1.469050499251634,0.5089999999999999,0.6069999999999998,0.7850000000000001,0.1160000000000001,0.16900000000000004
2018-05-17,1.5,1.469050499251634,0.5339999999999998,0.6099999999999999,0.762,0.08400000000000007,0.1599999999999997
2018-05-18,1.5,1.469050499251634,0.5340000000000003,0.613,0.7309999999999999,0.0349999999999997,0.11299999999999999
2018-05-21,1.5,1.469050499251634,0.5180000000000002,0.6120000000000001,0.7509999999999999,0.05600000000000005,0.12200000000000033
2018-05-23,1.5,1.469050499251634,0.512,0.6150000000000002,0.7349999999999999,0.0349999999999997,0.07600000000000007
2018-05-24,1.5,1.469050499251634,0.5290000000000004,0.6270000000000002,0.6909999999999998,-0.04400000000000004,-0.004999999999999893
2018-05-25,1.5,1.469050499251634,0.5180000000000002,0.625,0.698,-0.028999999999999915,-0.009999999999999787
2018-05-28,1.5,1.469050499251634,0.5179999999999998,0.621,0.7080000000000002,-0.03799999999999981,-0.03600000000000003
2018-05-29,1.5,1.469050499251634,0.504,0.6240000000000001,0.6890000000000001,-0.04499999999999993,-0.05600000000000005
2018-05-30,1.5,1.469050499251634,0.5049999999999999,0.625,0.6920000000000002,-0.008999999999999897,-0.0030000000000001137
2018-05-31,1.5,1.469050499251634,0.5,0.621,0.6949999999999998,-0.02100000000000035,-0.018000000000000238
2018-06-01,1.5,1.4804084735663414,0.5099999999999998,0.621,0.6930000000000001,-0.04400000000000004,-0.04800000000000004
2018-06-04,1.5,1.4804084735663414,0.52,0.621,0.7130000000000001,-0.03299999999999992,-0.017999999999999794
2018-06-05,1.5,1.4804084735663414,0.5150000000000001,0.6259999999999999,0.7010000000000001,-0.07899999999999974,-0.04499999999999993
2018-06-07,1.5,1.4804084735663414,0.5329999999999999,0.625,0.7170000000000001,-0.09399999999999986,-0.03699999999999992
2018-06-08,1.5,1.4804084735663414,0.5249999999999999,0.629,0.6890000000000001,-0.1200000000000001,-0.09100000000000019
2018-06-11,1.5,1.4804084735663414,0.5090000000000003,0.6100000000000003,0.7229999999999999,-0.052999999999999936,-0.03999999999999959
2018-06-12,1.5,1.4804084735663414,0.4980000000000002,0.6100000000000003,0.7229999999999999,-0.06300000000000017,-0.06400000000000006
2018-06-14,1.5,1.4804084735663414,0.484,0.6190000000000002,0.7269999999999999,-0.0820000000000003,-0.08400000000000007
2018-06-15,1.5,1.4804084735663414,0.4860000000000002,0.629,0.6859999999999999,-0.1259999999999999,-0.1419999999999999
2018-06-18,1.5,1.4804084735663414,0.472,0.629,0.6779999999999999,-0.1070000000000002,-0.14400000000000013
2018-06-19,1.5,1.4804084735663414,0.4559999999999999,0.6309999999999998,0.6640000000000001,-0.09799999999999986,-0.1759999999999997
2018-06-20,1.5,1.4804084735663414,0.455,0.6340000000000003,0.6629999999999998,-0.06800000000000006,-0.14700000000000024
2018-06-21,1.5,1.4804084735663414,0.4449999999999998,0.637,0.649,-0.10199999999999987,-0.17500000000000027
2018-06-22,1.5,1.4804084735663414,0.4610000000000003,0.641,0.6469999999999998,-0.08800000000000008,-0.1389999999999998
2018-06-25,1.5,1.4804084735663414,0.4620000000000002,0.641,0.6429999999999998,-0.04800000000000004,-0.11500000000000021
2018-06-26,1.5,1.4804084735663414,0.4699999999999997,0.6399999999999997,0.6480000000000001,-0.04999999999999982,-0.09800000000000031
2018-06-27,1.5,1.4804084735663414,0.4540000000000002,0.645,0.6219999999999999,-0.0860000000000003,-0.1499999999999999
2018-06-28,1.5,1.4804084735663414,0.4429999999999996,0.6469999999999998,0.6150000000000002,-0.07399999999999984,-0.13500000000000023
2018-06-29,1.5,1.4804084735663414,0.4340000000000001,0.6440000000000001,0.6219999999999999,-0.07000000000000028,-0.14100000000000001
2018-07-02,1.5,1.118985835752162,0.4069999999999996,0.6429999999999998,0.6230000000000002,-0.07199999999999962,-0.16500000000000004
2018-07-03,1.5,1.118985835752162,0.439,0.6430000000000002,0.6379999999999999,-0.05500000000000016,-0.1259999999999999
2018-07-04,1.5,1.118985835752162,0.431,0.645,0.6160000000000001,-0.09699999999999998,-0.18599999999999994
2018-07-05,1.5,1.118985835752162,0.4519999999999999,0.649,0.593,-0.1080000000000001,-0.17100000000000026
2018-07-06,1.5,1.118985835752162,0.4540000000000002,0.6480000000000001,0.601,-0.1160000000000001,-0.19499999999999984
2018-07-09,1.5,1.118985835752162,0.4509999999999996,0.6479999999999997,0.6070000000000002,-0.08199999999999985,-0.15600000000000014
2018-07-10,1.5,1.118985835752162,0.4579999999999997,0.6499999999999999,0.5950000000000002,-0.12799999999999967,-0.17900000000000027
2018-07-11,1.5,1.118985835752162,0.4580000000000002,0.6540000000000004,0.5539999999999998,-0.16900000000000004,-0.20900000000000007
2018-07-12,1.5,1.118985835752162,0.4519999999999999,0.6540000000000004,0.5899999999999999,-0.137,-0.16900000000000004
2018-07-13,1.5,1.118985835752162,0.451,0.6499999999999999,0.605,-0.08099999999999996,-0.1160000000000001
2018-07-16,1.5,1.118985835752162,0.4579999999999997,0.653,0.5880000000000001,-0.08999999999999986,-0.10400000000000009
2018-07-17,1.5,1.118985835752162,0.4580000000000002,0.6520000000000001,0.5939999999999999,-0.07000000000000028,-0.06800000000000006
2018-07-18,1.5,1.118985835752162,0.4429999999999996,0.653,0.5870000000000002,-0.07599999999999962,-0.08800000000000008
2018-07-19,1.5,1.118985835752162,0.451,0.6550000000000002,0.589,-0.06000000000000005,-0.053999999999999826
2018-07-20,1.5,1.118985835752162,0.4449999999999998,0.6550000000000002,0.577,-0.06999999999999984,-0.0860000000000003
2018-07-23,1.5,1.118985835752162,0.4580000000000002,0.6579999999999999,0.577,-0.06599999999999984,-0.06999999999999984
2018-07-24,1.5,1.118985835752162,0.4830000000000001,0.6560000000000001,0.5920000000000001,-0.05600000000000005,-0.042999999999999705
2018-07-25,1.5,1.118985835752162,0.4669999999999996,0.6599999999999997,0.5790000000000002,-0.042999999999999705,-0.03000000000000025
2018-07-26,1.5,1.118985835752162,0.4789999999999996,0.661,0.5710000000000002,-0.04400000000000004,-0.008000000000000007
2018-07-27,1.5,1.118985835752162,0.4590000000000001,0.6589999999999998,0.6120000000000001,-0.009999999999999787,0.015000000000000124
2018-07-30,1.5,1.118985835752162,0.4449999999999998,0.6579999999999999,0.6280000000000001,0.004999999999999893,0.04300000000000015
2018-07-31,1.5,1.118985835752162,0.4439999999999999,0.6579999999999999,0.6230000000000002,-0.01499999999999968,-0.009999999999999787
2018-08-01,1.5,1.4318056660343803,0.4649999999999998,0.6559999999999997,0.6240000000000001,0.008000000000000007,0.041999999999999815
2018-08-02,1.5,1.4318056660343803,0.4609999999999998,0.657,0.613,0.020000000000000018,0.028999999999999915
2018-08-03,1.5,1.4318056660343803,0.472,0.657,0.6080000000000001,0.007000000000000117,0.02499999999999991
2018-08-06,1.5,1.4318056660343803,0.4639999999999999,0.6579999999999999,0.597,-0.010000000000000231,0.0030000000000001137
2018-08-07,1.5,1.4318056660343803,0.4750000000000001,0.661,0.5819999999999999,-0.013000000000000345,0.0040000000000000036
2018-08-08,1.5,1.4318056660343803,0.4870000000000001,0.6620000000000004,0.5699999999999998,0.016000000000000014,0.04499999999999993
2018-08-09,1.5,1.4318056660343803,0.4710000000000001,0.6640000000000001,0.5499999999999998,-0.040000000000000036,-0.020999999999999908
2018-08-10,1.5,1.4318056660343803,0.4500000000000002,0.6629999999999998,0.54,-0.06499999999999995,-0.06599999999999984
2018-08-13,1.5,1.4318056660343803,0.4539999999999997,0.6599999999999997,0.5510000000000002,-0.03699999999999992,-0.040999999999999925
2018-08-14,1.5,1.4318056660343803,0.4399999999999999,0.6579999999999999,0.5630000000000002,-0.030999999999999694,-0.04899999999999993
2018-08-16,1.5,1.4318056660343803,0.4250000000000002,0.657,0.5499999999999998,-0.037000000000000366,-0.054999999999999716
