STAT_CODE,STAT_NAME,GRP_CODE,GRP_NAME,ITEM_CODE,ITEM_NAME,P_ITEM_CODE,P_ITEM_NAME,CYCLE,START_TIME,END_TIME,DATA_CNT,UNIT_NAME,WEIGHT
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01607,귤,A016,과일,M,197501,202607,619,2020=100,1.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01607,귤,A016,과일,Q,1975Q1,2026Q2,206,2020=100,1.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01608,오렌지,A016,과일,A,1995,2025,31,2020=100,0.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01608,오렌지,A016,과일,M,199501,202607,379,2020=100,0.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01608,오렌지,A016,과일,Q,1995Q1,2026Q2,126,2020=100,0.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01609,참외,A016,과일,A,1975,2025,51,2020=100,1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01609,참외,A016,과일,M,197501,202607,619,2020=100,1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01609,참외,A016,과일,Q,1975Q1,2026Q2,206,2020=100,1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01610,수박,A016,과일,A,1975,2025,51,2020=100,1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01610,수박,A016,과일,M,197501,202607,619,2020=100,1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01610,수박,A016,과일,Q,1975Q1,2026Q2,206,2020=100,1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01611,딸기,A016,과일,A,1975,2025,51,2020=100,1.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01611,딸기,A016,과일,M,197501,202607,619,2020=100,1.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01611,딸기,A016,과일,Q,1975Q1,2026Q2,206,2020=100,1.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01612,바나나,A016,과일,A,1990,2025,36,2020=100,0.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01612,바나나,A016,과일,M,199001,202607,439,2020=100,0.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01612,바나나,A016,과일,Q,1990Q1,2026Q2,146,2020=100,0.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01613,키위,A016,과일,A,2005,2025,21,2020=100,0.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01613,키위,A016,과일,M,200501,202607,259,2020=100,0.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01613,키위,A016,과일,Q,2005Q1,2026Q2,86,2020=100,0.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01614,블루베리,A016,과일,A,2015,2025,11,2020=100,0.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01614,블루베리,A016,과일,M,201501,202607,139,2020=100,0.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01614,블루베리,A016,과일,Q,2015Q1,2026Q2,46,2020=100,0.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01615,망고,A016,과일,A,2020,2025,6,2020=100,0.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01615,망고,A016,과일,M,202001,202607,79,2020=100,0.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01615,망고,A016,과일,Q,2020Q1,2026Q2,26,2020=100,0.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01616,체리,A016,과일,A,2020,2025,6,2020=100,0.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01616,체리,A016,과일,M,202001,202607,79,2020=100,0.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01616,체리,A016,과일,Q,2020Q1,2026Q2,26,2020=100,0.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01617,아보카도,A016,과일,A,2020,2025,6,2020=100,0.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01617,아보카도,A016,과일,M,202001,202607,79,2020=100,0.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01617,아보카도,A016,과일,Q,2020Q1,2026Q2,26,2020=100,0.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01618,파인애플,A016,과일,A,2020,2025,6,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01618,파인애플,A016,과일,M,202001,202607,79,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01618,파인애플,A016,과일,Q,2020Q1,2026Q2,26,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01619,아몬드,A016,과일,A,2015,2025,11,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01619,아몬드,A016,과일,M,201501,202607,139,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01619,아몬드,A016,과일,Q,2015Q1,2026Q2,46,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01620,과일가공품,A016,과일,A,1975,2025,51,2020=100,1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01620,과일가공품,A016,과일,M,197501,202607,619,2020=100,1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01620,과일가공품,A016,과일,Q,1975Q1,2026Q2,206,2020=100,1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A017,채소 및 해조,A01,식료품,A,1985,2025,41,2020=100,15.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A017,채소 및 해조,A01,식료품,M,198501,202607,499,2020=100,15.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A017,채소 및 해조,A01,식료품,Q,1985Q1,2026Q2,166,2020=100,15.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01701,배추,A017,채소 및 해조,A,1975,2025,51,2020=100,1.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01701,배추,A017,채소 및 해조,M,197501,202607,619,2020=100,1.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01701,배추,A017,채소 및 해조,Q,1975Q1,2026Q2,206,2020=100,1.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01702,상추,A017,채소 및 해조,A,1985,2025,41,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01702,상추,A017,채소 및 해조,M,197501,202607,619,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01702,상추,A017,채소 및 해조,Q,1985Q1,2026Q2,166,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01703,시금치,A017,채소 및 해조,A,1975,2025,51,2020=100,0.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01703,시금치,A017,채소 및 해조,M,197501,202607,619,2020=100,0.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01703,시금치,A017,채소 및 해조,Q,1975Q1,2026Q2,206,2020=100,0.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01704,양배추,A017,채소 및 해조,A,1975,2025,51,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01704,양배추,A017,채소 및 해조,M,197501,202607,619,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01704,양배추,A017,채소 및 해조,Q,1975Q1,2026Q2,206,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01705,미나리,A017,채소 및 해조,A,1995,2025,31,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01705,미나리,A017,채소 및 해조,M,199501,202607,379,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01705,미나리,A017,채소 및 해조,Q,1995Q1,2026Q2,126,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01706,깻잎,A017,채소 및 해조,A,1995,2025,31,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01706,깻잎,A017,채소 및 해조,M,199501,202607,379,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01706,깻잎,A017,채소 및 해조,Q,1995Q1,2026Q2,126,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01707,부추,A017,채소 및 해조,A,1995,2025,31,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01707,부추,A017,채소 및 해조,M,199501,202607,379,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01707,부추,A017,채소 및 해조,Q,1995Q1,2026Q2,126,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01708,무,A017,채소 및 해조,A,1975,2025,51,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01708,무,A017,채소 및 해조,M,197501,202607,619,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01708,무,A017,채소 및 해조,Q,1975Q1,2026Q2,206,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01709,열무,A017,채소 및 해조,A,1990,2025,36,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01709,열무,A017,채소 및 해조,M,199001,202607,439,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01709,열무,A017,채소 및 해조,Q,1990Q1,2026Q2,146,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01710,당근,A017,채소 및 해조,A,1975,2025,51,2020=100,0.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01710,당근,A017,채소 및 해조,M,197501,202607,619,2020=100,0.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01710,당근,A017,채소 및 해조,Q,1975Q1,2026Q2,206,2020=100,0.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01711,감자,A017,채소 및 해조,A,1975,2025,51,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01711,감자,A017,채소 및 해조,M,197501,202607,619,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01711,감자,A017,채소 및 해조,Q,1975Q1,2026Q2,206,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01712,고구마,A017,채소 및 해조,A,1975,2025,51,2020=100,1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01712,고구마,A017,채소 및 해조,M,197501,202607,619,2020=100,1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01712,고구마,A017,채소 및 해조,Q,1975Q1,2026Q2,206,2020=100,1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01713,도라지,A017,채소 및 해조,A,1975,2025,51,2020=100,0.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01713,도라지,A017,채소 및 해조,M,197501,202607,619,2020=100,0.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01713,도라지,A017,채소 및 해조,Q,1975Q1,2026Q2,206,2020=100,0.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01714,콩나물,A017,채소 및 해조,A,1975,2025,51,2020=100,0.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01714,콩나물,A017,채소 및 해조,M,197501,202607,619,2020=100,0.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01714,콩나물,A017,채소 및 해조,Q,1975Q1,2026Q2,206,2020=100,0.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01715,버섯,A017,채소 및 해조,A,1985,2025,41,2020=100,0.9
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01715,버섯,A017,채소 및 해조,M,198501,202607,499,2020=100,0.9
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01715,버섯,A017,채소 및 해조,Q,1985Q1,2026Q2,166,2020=100,0.9
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01716,오이,A017,채소 및 해조,A,1975,2025,51,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01716,오이,A017,채소 및 해조,M,197501,202607,619,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01716,오이,A017,채소 및 해조,Q,1975Q1,2026Q2,206,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01717,풋고추,A017,채소 및 해조,A,1985,2025,41,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01717,풋고추,A017,채소 및 해조,M,198501,202607,499,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01717,풋고추,A017,채소 및 해조,Q,1985Q1,2026Q2,166,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01718,호박,A017,채소 및 해조,A,1975,2025,51,2020=100,0.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01718,호박,A017,채소 및 해조,M,197501,202607,619,2020=100,0.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01718,호박,A017,채소 및 해조,Q,1975Q1,2026Q2,206,2020=100,0.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01719,가지,A017,채소 및 해조,A,1975,2025,51,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01719,가지,A017,채소 및 해조,M,197501,202607,619,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01719,가지,A017,채소 및 해조,Q,1975Q1,2026Q2,206,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01720,토마토,A017,채소 및 해조,A,1975,2025,51,2020=100,1.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01720,토마토,A017,채소 및 해조,M,197501,202607,619,2020=100,1.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01720,토마토,A017,채소 및 해조,Q,1975Q1,2026Q2,206,2020=100,1.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01721,파,A017,채소 및 해조,A,1975,2025,51,2020=100,0.9
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01721,파,A017,채소 및 해조,M,197501,202607,619,2020=100,0.9
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01721,파,A017,채소 및 해조,Q,1975Q1,2026Q2,206,2020=100,0.9
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01722,양파,A017,채소 및 해조,A,1975,2025,51,2020=100,0.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01722,양파,A017,채소 및 해조,M,197501,202607,619,2020=100,0.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01722,양파,A017,채소 및 해조,Q,1975Q1,2026Q2,206,2020=100,0.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01723,마늘,A017,채소 및 해조,A,1975,2025,51,2020=100,1.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01723,마늘,A017,채소 및 해조,M,197501,202607,619,2020=100,1.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01723,마늘,A017,채소 및 해조,Q,1975Q1,2026Q2,206,2020=100,1.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01724,브로콜리,A017,채소 및 해조,A,2005,2025,21,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01724,브로콜리,A017,채소 및 해조,M,200501,202607,259,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01724,브로콜리,A017,채소 및 해조,Q,2005Q1,2026Q2,86,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01725,고사리,A017,채소 및 해조,A,1985,2025,41,2020=100,0.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01725,고사리,A017,채소 및 해조,M,198501,202607,499,2020=100,0.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01725,고사리,A017,채소 및 해조,Q,1985Q1,2026Q2,166,2020=100,0.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01726,파프리카,A017,채소 및 해조,A,2015,2025,11,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01726,파프리카,A017,채소 및 해조,M,201501,202607,139,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01726,파프리카,A017,채소 및 해조,Q,2015Q1,2026Q2,46,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01727,단무지,A017,채소 및 해조,A,1975,2025,51,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01727,단무지,A017,채소 및 해조,M,197501,202607,619,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01727,단무지,A017,채소 및 해조,Q,1975Q1,2026Q2,206,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01728,김,A017,채소 및 해조,A,1975,2025,51,2020=100,0.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01728,김,A017,채소 및 해조,M,197501,202607,619,2020=100,0.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01728,김,A017,채소 및 해조,Q,1975Q1,2026Q2,206,2020=100,0.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01729,맛김,A017,채소 및 해조,A,1990,2025,36,2020=100,0.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01729,맛김,A017,채소 및 해조,M,199001,202607,439,2020=100,0.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01729,맛김,A017,채소 및 해조,Q,1990Q1,2026Q2,146,2020=100,0.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01730,미역,A017,채소 및 해조,A,1975,2025,51,2020=100,0.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01730,미역,A017,채소 및 해조,M,197501,202607,619,2020=100,0.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01730,미역,A017,채소 및 해조,Q,1975Q1,2026Q2,206,2020=100,0.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A018,"과자, 빙과류 및 당류",A01,식료품,A,1985,2025,41,2020=100,10.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A018,"과자, 빙과류 및 당류",A01,식료품,M,198501,202607,499,2020=100,10.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A018,"과자, 빙과류 및 당류",A01,식료품,Q,1985Q1,2026Q2,166,2020=100,10.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01801,초콜릿,A018,"과자, 빙과류 및 당류",A,1975,2025,51,2020=100,0.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01801,초콜릿,A018,"과자, 빙과류 및 당류",M,197501,202607,619,2020=100,0.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01801,초콜릿,A018,"과자, 빙과류 및 당류",Q,1975Q1,2026Q2,206,2020=100,0.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01802,사탕,A018,"과자, 빙과류 및 당류",A,1975,2025,51,2020=100,0.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01802,사탕,A018,"과자, 빙과류 및 당류",M,197501,202607,619,2020=100,0.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01802,사탕,A018,"과자, 빙과류 및 당류",Q,1975Q1,2026Q2,206,2020=100,0.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01803,껌,A018,"과자, 빙과류 및 당류",A,1975,2025,51,2020=100,0.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01803,껌,A018,"과자, 빙과류 및 당류",M,197501,202607,619,2020=100,0.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01803,껌,A018,"과자, 빙과류 및 당류",Q,1975Q1,2026Q2,206,2020=100,0.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01804,아이스크림,A018,"과자, 빙과류 및 당류",A,1985,2025,41,2020=100,2.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01804,아이스크림,A018,"과자, 빙과류 및 당류",M,198501,202607,499,2020=100,2.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01804,아이스크림,A018,"과자, 빙과류 및 당류",Q,1985Q1,2026Q2,166,2020=100,2.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01805,비스킷,A018,"과자, 빙과류 및 당류",A,1975,2025,51,2020=100,1.9
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01805,비스킷,A018,"과자, 빙과류 및 당류",M,197501,202607,619,2020=100,1.9
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01805,비스킷,A018,"과자, 빙과류 및 당류",Q,1975Q1,2026Q2,206,2020=100,1.9
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01806,스낵과자,A018,"과자, 빙과류 및 당류",A,1980,2025,46,2020=100,2.9
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01806,스낵과자,A018,"과자, 빙과류 및 당류",M,198001,202607,559,2020=100,2.9
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01806,스낵과자,A018,"과자, 빙과류 및 당류",Q,1980Q1,2026Q2,186,2020=100,2.9
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01807,파이,A018,"과자, 빙과류 및 당류",A,1985,2025,41,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01807,파이,A018,"과자, 빙과류 및 당류",M,198501,202607,499,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01807,파이,A018,"과자, 빙과류 및 당류",Q,1985Q1,2026Q2,166,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01808,설탕,A018,"과자, 빙과류 및 당류",A,1975,2025,51,2020=100,0.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01808,설탕,A018,"과자, 빙과류 및 당류",M,197501,202607,619,2020=100,0.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,A01808,설탕,A018,"과자, 빙과류 및 당류",Q,1975Q1,2026Q2,206,2020=100,0.3
